trainfn,actfn1,actfn2,errfn,PerfTrain,PerfTest,PerfValidate,PerfTotal,Neurons,Slno
trainbfg,tansig,softmax,crossentropy,68.75,66.6666666666667,66.6666666666667,68.1818181818182,20,571
trainbfg,tansig,tansig,sse,62.5,33.3333333333333,100,63.6363636363636,4,42
trainlm,tansig,purelin,crossentropy,81.25,33.3333333333333,0,63.6363636363636,9,195
trainlm,tansig,softmax,sse,68.75,66.6666666666667,33.3333333333333,63.6363636363636,9,200
trainlm,tansig,purelin,sse,81.25,33.3333333333333,0,63.6363636363636,9,205
trainbfg,tansig,purelin,sse,68.75,66.6666666666667,33.3333333333333,63.6363636363636,9,207
trainlm,tansig,purelin,crossentropy,87.5,0,0,63.6363636363636,10,227
trainlm,tansig,logsig,crossentropy,62.5,100,33.3333333333333,63.6363636363636,10,249
trainlm,tansig,logsig,sse,75,66.6666666666667,0,63.6363636363636,11,260
trainbfg,tansig,logsig,sse,75,66.6666666666667,0,63.6363636363636,11,276
trainlm,tansig,tansig,sse,75,33.3333333333333,33.3333333333333,63.6363636363636,12,310
trainbfg,tansig,logsig,crossentropy,75,33.3333333333333,33.3333333333333,63.6363636363636,12,318
trainlm,logsig,logsig,sse,62.5,100,33.3333333333333,63.6363636363636,13,326
trainbfg,logsig,purelin,sse,68.75,66.6666666666667,33.3333333333333,63.6363636363636,13,334
trainbfg,tansig,purelin,sse,68.75,66.6666666666667,33.3333333333333,63.6363636363636,13,335
trainlm,tansig,tansig,crossentropy,75,66.6666666666667,0,63.6363636363636,13,344
trainlm,logsig,tansig,sse,62.5,66.6666666666667,66.6666666666667,63.6363636363636,13,349
trainlm,logsig,purelin,sse,75,33.3333333333333,33.3333333333333,63.6363636363636,14,380
trainlm,tansig,tansig,sse,68.75,66.6666666666667,33.3333333333333,63.6363636363636,16,438
trainlm,logsig,tansig,crossentropy,75,66.6666666666667,0,63.6363636363636,17,479
trainlm,logsig,tansig,crossentropy,75,33.3333333333333,33.3333333333333,63.6363636363636,19,543
trainlm,logsig,tansig,crossentropy,75,33.3333333333333,33.3333333333333,63.6363636363636,20,575
trainbfg,tansig,tansig,crossentropy,62.5,0,100,59.0909090909091,3,26
trainbfg,tansig,logsig,crossentropy,62.5,33.3333333333333,66.6666666666667,59.0909090909091,4,62
trainbfg,tansig,tansig,sse,62.5,66.6666666666667,33.3333333333333,59.0909090909091,6,106
trainbfg,logsig,logsig,sse,56.25,66.6666666666667,66.6666666666667,59.0909090909091,7,146
trainbfg,tansig,logsig,sse,56.25,66.6666666666667,66.6666666666667,59.0909090909091,7,148
trainlm,logsig,logsig,crossentropy,43.75,100,100,59.0909090909091,8,192
trainlm,tansig,softmax,crossentropy,50,66.6666666666667,100,59.0909090909091,10,236
trainbfg,tansig,softmax,sse,50,66.6666666666667,100,59.0909090909091,10,247
trainbfg,tansig,softmax,crossentropy,50,66.6666666666667,100,59.0909090909091,10,251
trainbfg,tansig,softmax,sse,62.5,66.6666666666667,33.3333333333333,59.0909090909091,13,343
trainlm,tansig,logsig,crossentropy,56.25,100,33.3333333333333,59.0909090909091,13,345
trainlm,logsig,logsig,crossentropy,56.25,100,33.3333333333333,59.0909090909091,13,352
trainlm,logsig,logsig,sse,68.75,66.6666666666667,0,59.0909090909091,14,358
trainlm,tansig,logsig,sse,68.75,33.3333333333333,33.3333333333333,59.0909090909091,15,388
trainlm,logsig,logsig,sse,68.75,33.3333333333333,33.3333333333333,59.0909090909091,15,390
trainbfg,tansig,logsig,sse,68.75,33.3333333333333,33.3333333333333,59.0909090909091,15,404
trainlm,tansig,logsig,crossentropy,68.75,33.3333333333333,33.3333333333333,59.0909090909091,15,409
trainbfg,tansig,tansig,crossentropy,68.75,33.3333333333333,33.3333333333333,59.0909090909091,15,410
trainbfg,tansig,logsig,crossentropy,68.75,33.3333333333333,33.3333333333333,59.0909090909091,15,414
trainlm,logsig,logsig,crossentropy,68.75,33.3333333333333,33.3333333333333,59.0909090909091,15,416
trainbfg,logsig,logsig,sse,56.25,100,33.3333333333333,59.0909090909091,16,434
trainlm,tansig,tansig,crossentropy,62.5,66.6666666666667,33.3333333333333,59.0909090909091,16,440
trainlm,logsig,tansig,sse,56.25,100,33.3333333333333,59.0909090909091,16,445
trainlm,logsig,softmax,sse,68.75,33.3333333333333,33.3333333333333,59.0909090909091,17,469
trainbfg,logsig,purelin,sse,56.25,66.6666666666667,66.6666666666667,59.0909090909091,19,526
trainbfg,tansig,logsig,sse,56.25,66.6666666666667,66.6666666666667,59.0909090909091,19,532
trainbfg,logsig,logsig,sse,56.25,33.3333333333333,66.6666666666667,54.5454545454545,4,50
trainlm,logsig,tansig,crossentropy,50,66.6666666666667,66.6666666666667,54.5454545454545,4,63
trainbfg,tansig,logsig,crossentropy,43.75,66.6666666666667,100,54.5454545454545,5,94
trainbfg,logsig,tansig,sse,56.25,66.6666666666667,33.3333333333333,54.5454545454545,6,112
trainlm,tansig,tansig,crossentropy,62.5,0,66.6666666666667,54.5454545454545,7,152
trainlm,logsig,logsig,sse,56.25,33.3333333333333,66.6666666666667,54.5454545454545,8,166
trainlm,tansig,softmax,sse,43.75,100,66.6666666666667,54.5454545454545,8,168
trainbfg,tansig,tansig,sse,37.5,100,100,54.5454545454545,8,170
trainlm,tansig,softmax,crossentropy,43.75,100,66.6666666666667,54.5454545454545,8,172
trainlm,tansig,purelin,sse,43.75,100,66.6666666666667,54.5454545454545,8,173
trainbfg,tansig,softmax,sse,43.75,100,66.6666666666667,54.5454545454545,8,183
trainbfg,tansig,softmax,crossentropy,43.75,100,66.6666666666667,54.5454545454545,8,187
trainlm,tansig,logsig,sse,50,66.6666666666667,66.6666666666667,54.5454545454545,9,196
trainbfg,tansig,tansig,sse,50,66.6666666666667,66.6666666666667,54.5454545454545,9,202
trainbfg,tansig,tansig,sse,43.75,100,66.6666666666667,54.5454545454545,12,298
trainbfg,logsig,softmax,sse,68.75,33.3333333333333,0,54.5454545454545,12,305
trainbfg,tansig,tansig,crossentropy,56.25,33.3333333333333,66.6666666666667,54.5454545454545,13,346
trainbfg,logsig,logsig,crossentropy,56.25,66.6666666666667,33.3333333333333,54.5454545454545,14,361
trainbfg,tansig,tansig,sse,50,66.6666666666667,66.6666666666667,54.5454545454545,14,362
trainlm,tansig,softmax,sse,50,100,33.3333333333333,54.5454545454545,15,392
trainbfg,tansig,tansig,sse,62.5,33.3333333333333,33.3333333333333,54.5454545454545,15,394
trainlm,tansig,softmax,crossentropy,50,100,33.3333333333333,54.5454545454545,15,396
trainbfg,logsig,logsig,sse,56.25,66.6666666666667,33.3333333333333,54.5454545454545,15,402
trainbfg,tansig,softmax,sse,50,100,33.3333333333333,54.5454545454545,15,407
trainlm,tansig,tansig,crossentropy,56.25,33.3333333333333,66.6666666666667,54.5454545454545,15,408
trainbfg,tansig,softmax,crossentropy,50,100,33.3333333333333,54.5454545454545,15,411
trainbfg,logsig,tansig,sse,50,100,33.3333333333333,54.5454545454545,16,432
trainbfg,tansig,logsig,crossentropy,50,100,33.3333333333333,54.5454545454545,16,446
trainbfg,tansig,purelin,crossentropy,56.25,33.3333333333333,66.6666666666667,54.5454545454545,17,450
trainlm,tansig,purelin,sse,56.25,33.3333333333333,66.6666666666667,54.5454545454545,17,461
trainbfg,tansig,logsig,crossentropy,56.25,33.3333333333333,66.6666666666667,54.5454545454545,18,510
trainbfg,logsig,logsig,crossentropy,50,66.6666666666667,66.6666666666667,54.5454545454545,19,521
trainbfg,tansig,tansig,sse,56.25,66.6666666666667,33.3333333333333,54.5454545454545,19,522
trainbfg,tansig,purelin,sse,50,100,33.3333333333333,54.5454545454545,19,527
trainbfg,tansig,purelin,crossentropy,43.75,66.6666666666667,100,54.5454545454545,20,546
trainbfg,tansig,purelin,crossentropy,50,66.6666666666667,33.3333333333333,50,3,2
trainlm,tansig,logsig,sse,56.25,66.6666666666667,0,50,3,4
trainlm,logsig,logsig,sse,56.25,66.6666666666667,0,50,3,6
trainbfg,logsig,purelin,crossentropy,50,66.6666666666667,33.3333333333333,50,3,7
trainbfg,logsig,logsig,crossentropy,56.25,66.6666666666667,0,50,3,9
trainbfg,logsig,logsig,sse,56.25,66.6666666666667,0,50,3,18
trainbfg,logsig,tansig,crossentropy,56.25,66.6666666666667,0,50,3,19
trainbfg,tansig,logsig,sse,56.25,66.6666666666667,0,50,3,20
trainlm,logsig,softmax,sse,50,66.6666666666667,33.3333333333333,50,3,21
trainlm,tansig,tansig,sse,56.25,66.6666666666667,0,50,3,22
trainlm,tansig,tansig,crossentropy,62.5,33.3333333333333,0,50,3,24
trainlm,tansig,logsig,crossentropy,56.25,66.6666666666667,0,50,3,25
trainbfg,tansig,logsig,crossentropy,56.25,66.6666666666667,0,50,3,30
trainlm,logsig,tansig,crossentropy,56.25,66.6666666666667,0,50,3,31
trainlm,logsig,logsig,crossentropy,56.25,66.6666666666667,0,50,3,32
trainbfg,tansig,purelin,crossentropy,50,33.3333333333333,66.6666666666667,50,4,34
trainbfg,logsig,purelin,crossentropy,50,33.3333333333333,66.6666666666667,50,4,39
trainbfg,logsig,tansig,sse,56.25,33.3333333333333,33.3333333333333,50,4,48
trainbfg,logsig,tansig,crossentropy,43.75,66.6666666666667,66.6666666666667,50,4,51
trainlm,tansig,tansig,sse,43.75,66.6666666666667,66.6666666666667,50,4,54
trainbfg,tansig,tansig,crossentropy,43.75,66.6666666666667,66.6666666666667,50,4,58
trainlm,logsig,tansig,sse,50,66.6666666666667,33.3333333333333,50,4,61
trainbfg,tansig,purelin,crossentropy,43.75,66.6666666666667,66.6666666666667,50,5,66
trainbfg,logsig,purelin,crossentropy,43.75,66.6666666666667,66.6666666666667,50,5,71
trainbfg,logsig,logsig,crossentropy,56.25,33.3333333333333,33.3333333333333,50,5,73
trainbfg,tansig,tansig,sse,43.75,66.6666666666667,66.6666666666667,50,5,74
trainbfg,logsig,tansig,sse,43.75,66.6666666666667,66.6666666666667,50,5,80
trainbfg,logsig,tansig,crossentropy,56.25,33.3333333333333,33.3333333333333,50,5,83
trainbfg,tansig,tansig,crossentropy,56.25,33.3333333333333,33.3333333333333,50,5,90
trainbfg,tansig,purelin,crossentropy,56.25,33.3333333333333,33.3333333333333,50,6,98
trainlm,tansig,logsig,sse,43.75,66.6666666666667,66.6666666666667,50,6,100
trainlm,logsig,softmax,crossentropy,43.75,66.6666666666667,66.6666666666667,50,6,101
trainlm,logsig,logsig,sse,43.75,66.6666666666667,66.6666666666667,50,6,102
trainbfg,logsig,purelin,crossentropy,56.25,33.3333333333333,33.3333333333333,50,6,103
trainbfg,logsig,logsig,crossentropy,56.25,33.3333333333333,33.3333333333333,50,6,105
trainbfg,logsig,softmax,sse,43.75,66.6666666666667,66.6666666666667,50,6,113
trainbfg,logsig,logsig,sse,43.75,66.6666666666667,66.6666666666667,50,6,114
trainbfg,logsig,tansig,crossentropy,56.25,33.3333333333333,33.3333333333333,50,6,115
trainbfg,tansig,logsig,sse,43.75,66.6666666666667,66.6666666666667,50,6,116
trainlm,logsig,softmax,sse,43.75,66.6666666666667,66.6666666666667,50,6,117
trainlm,tansig,tansig,sse,56.25,33.3333333333333,33.3333333333333,50,6,118
trainlm,tansig,tansig,crossentropy,56.25,33.3333333333333,33.3333333333333,50,6,120
trainlm,tansig,logsig,crossentropy,43.75,66.6666666666667,66.6666666666667,50,6,121
trainbfg,tansig,tansig,crossentropy,43.75,66.6666666666667,66.6666666666667,50,6,122
trainlm,logsig,tansig,sse,56.25,33.3333333333333,33.3333333333333,50,6,125
trainbfg,tansig,logsig,crossentropy,56.25,33.3333333333333,33.3333333333333,50,6,126
trainlm,logsig,tansig,crossentropy,56.25,33.3333333333333,33.3333333333333,50,6,127
trainlm,logsig,logsig,crossentropy,43.75,66.6666666666667,66.6666666666667,50,6,128
trainlm,logsig,logsig,sse,43.75,66.6666666666667,66.6666666666667,50,7,134
trainbfg,logsig,purelin,crossentropy,31.25,100,100,50,7,135
trainlm,tansig,softmax,sse,31.25,100,100,50,7,136
trainbfg,logsig,logsig,crossentropy,56.25,33.3333333333333,33.3333333333333,50,7,137
trainbfg,tansig,tansig,sse,43.75,66.6666666666667,66.6666666666667,50,7,138
trainlm,tansig,softmax,crossentropy,31.25,100,100,50,7,140
trainbfg,logsig,tansig,sse,43.75,66.6666666666667,66.6666666666667,50,7,144
trainbfg,logsig,tansig,crossentropy,56.25,33.3333333333333,33.3333333333333,50,7,147
trainbfg,tansig,tansig,crossentropy,56.25,33.3333333333333,33.3333333333333,50,7,154
trainbfg,tansig,softmax,crossentropy,31.25,100,100,50,7,155
trainlm,logsig,tansig,sse,56.25,33.3333333333333,33.3333333333333,50,7,157
trainbfg,tansig,logsig,crossentropy,56.25,33.3333333333333,33.3333333333333,50,7,158
trainlm,logsig,tansig,crossentropy,56.25,33.3333333333333,33.3333333333333,50,7,159
trainbfg,logsig,softmax,crossentropy,43.75,100,33.3333333333333,50,8,161
trainbfg,tansig,purelin,crossentropy,56.25,0,66.6666666666667,50,8,162
trainlm,logsig,softmax,crossentropy,43.75,100,33.3333333333333,50,8,165
trainbfg,logsig,purelin,crossentropy,56.25,0,66.6666666666667,50,8,167
trainbfg,logsig,logsig,crossentropy,68.75,0,0,50,8,169
trainbfg,logsig,tansig,sse,31.25,100,100,50,8,176
trainbfg,logsig,softmax,sse,43.75,100,33.3333333333333,50,8,177
trainbfg,logsig,tansig,crossentropy,31.25,100,100,50,8,179
trainlm,logsig,softmax,sse,43.75,100,33.3333333333333,50,8,181
trainbfg,tansig,tansig,crossentropy,31.25,100,100,50,8,186
trainlm,logsig,tansig,sse,50,33.3333333333333,66.6666666666667,50,8,189
trainlm,logsig,logsig,sse,50,66.6666666666667,33.3333333333333,50,9,198
trainbfg,logsig,purelin,crossentropy,50,66.6666666666667,33.3333333333333,50,9,199
trainbfg,logsig,logsig,crossentropy,50,33.3333333333333,66.6666666666667,50,9,201
trainbfg,logsig,tansig,sse,50,66.6666666666667,33.3333333333333,50,9,208
trainbfg,logsig,tansig,crossentropy,50,33.3333333333333,66.6666666666667,50,9,211
trainbfg,tansig,tansig,crossentropy,50,33.3333333333333,66.6666666666667,50,9,218
trainbfg,tansig,logsig,crossentropy,50,33.3333333333333,66.6666666666667,50,9,222
trainbfg,tansig,purelin,crossentropy,56.25,66.6666666666667,0,50,10,226
trainbfg,logsig,purelin,crossentropy,43.75,33.3333333333333,100,50,10,231
trainbfg,logsig,logsig,crossentropy,50,33.3333333333333,66.6666666666667,50,10,233
trainbfg,logsig,tansig,crossentropy,50,33.3333333333333,66.6666666666667,50,10,243
trainbfg,tansig,tansig,crossentropy,50,66.6666666666667,33.3333333333333,50,10,250
trainbfg,tansig,logsig,crossentropy,50,66.6666666666667,33.3333333333333,50,10,254
trainbfg,logsig,softmax,crossentropy,43.75,66.6666666666667,66.6666666666667,50,11,257
trainbfg,tansig,purelin,crossentropy,62.5,33.3333333333333,0,50,11,258
trainlm,logsig,softmax,crossentropy,37.5,66.6666666666667,100,50,11,261
trainbfg,logsig,purelin,crossentropy,62.5,33.3333333333333,0,50,11,263
trainbfg,logsig,logsig,crossentropy,43.75,33.3333333333333,100,50,11,265
trainbfg,tansig,tansig,sse,43.75,33.3333333333333,100,50,11,266
trainlm,tansig,softmax,crossentropy,50,66.6666666666667,33.3333333333333,50,11,268
trainbfg,logsig,softmax,sse,37.5,66.6666666666667,100,50,11,273
trainbfg,logsig,logsig,sse,56.25,66.6666666666667,0,50,11,274
trainbfg,logsig,tansig,crossentropy,43.75,33.3333333333333,100,50,11,275
trainlm,logsig,softmax,sse,37.5,66.6666666666667,100,50,11,277
trainbfg,tansig,tansig,crossentropy,43.75,33.3333333333333,100,50,11,282
trainbfg,tansig,logsig,crossentropy,43.75,33.3333333333333,100,50,11,286
trainbfg,tansig,purelin,crossentropy,43.75,66.6666666666667,66.6666666666667,50,12,290
trainbfg,logsig,purelin,crossentropy,43.75,66.6666666666667,66.6666666666667,50,12,295
trainbfg,logsig,logsig,crossentropy,37.5,100,66.6666666666667,50,12,297
trainbfg,logsig,tansig,sse,37.5,100,66.6666666666667,50,12,304
trainbfg,logsig,tansig,crossentropy,37.5,100,66.6666666666667,50,12,307
trainbfg,tansig,tansig,crossentropy,37.5,100,66.6666666666667,50,12,314
trainbfg,tansig,purelin,crossentropy,56.25,33.3333333333333,33.3333333333333,50,13,322
trainbfg,logsig,purelin,crossentropy,62.5,33.3333333333333,0,50,13,327
trainbfg,logsig,tansig,sse,50,66.6666666666667,33.3333333333333,50,13,336
trainbfg,logsig,softmax,sse,37.5,66.6666666666667,100,50,13,337
trainbfg,logsig,tansig,crossentropy,50,33.3333333333333,66.6666666666667,50,13,339
trainlm,tansig,tansig,sse,50,66.6666666666667,33.3333333333333,50,13,342
trainbfg,tansig,logsig,crossentropy,50,33.3333333333333,66.6666666666667,50,13,350
trainbfg,tansig,purelin,crossentropy,43.75,66.6666666666667,66.6666666666667,50,14,354
trainbfg,logsig,purelin,crossentropy,43.75,66.6666666666667,66.6666666666667,50,14,359
trainbfg,logsig,tansig,crossentropy,43.75,66.6666666666667,66.6666666666667,50,14,371
trainbfg,tansig,tansig,crossentropy,43.75,66.6666666666667,66.6666666666667,50,14,378
trainlm,logsig,tansig,sse,43.75,66.6666666666667,66.6666666666667,50,14,381
trainbfg,tansig,purelin,crossentropy,56.25,0,66.6666666666667,50,15,386
trainbfg,logsig,purelin,crossentropy,43.75,100,33.3333333333333,50,15,391
trainbfg,logsig,logsig,crossentropy,50,33.3333333333333,66.6666666666667,50,15,393
trainbfg,logsig,tansig,sse,50,66.6666666666667,33.3333333333333,50,15,400
trainbfg,logsig,tansig,crossentropy,50,33.3333333333333,66.6666666666667,50,15,403
trainlm,tansig,tansig,sse,43.75,66.6666666666667,66.6666666666667,50,15,406
trainlm,logsig,tansig,sse,43.75,66.6666666666667,66.6666666666667,50,15,413
trainlm,logsig,tansig,crossentropy,50,33.3333333333333,66.6666666666667,50,15,415
trainbfg,tansig,purelin,crossentropy,50,66.6666666666667,33.3333333333333,50,16,418
trainbfg,logsig,purelin,crossentropy,50,33.3333333333333,66.6666666666667,50,16,423
trainbfg,logsig,logsig,crossentropy,56.25,0,66.6666666666667,50,16,425
trainbfg,logsig,tansig,crossentropy,43.75,100,33.3333333333333,50,16,435
trainbfg,tansig,tansig,crossentropy,56.25,0,66.6666666666667,50,16,442
trainbfg,logsig,purelin,crossentropy,50,33.3333333333333,66.6666666666667,50,17,455
trainbfg,logsig,logsig,crossentropy,56.25,0,66.6666666666667,50,17,457
trainbfg,tansig,tansig,sse,56.25,0,66.6666666666667,50,17,458
trainbfg,logsig,tansig,sse,43.75,100,33.3333333333333,50,17,464
trainbfg,logsig,tansig,crossentropy,43.75,100,33.3333333333333,50,17,467
trainbfg,tansig,logsig,sse,56.25,0,66.6666666666667,50,17,468
trainbfg,tansig,tansig,crossentropy,43.75,100,33.3333333333333,50,17,474
trainlm,tansig,logsig,sse,43.75,66.6666666666667,66.6666666666667,50,18,484
trainlm,logsig,logsig,sse,43.75,66.6666666666667,66.6666666666667,50,18,486
trainbfg,tansig,tansig,sse,50,33.3333333333333,66.6666666666667,50,18,490
trainbfg,logsig,tansig,sse,43.75,66.6666666666667,66.6666666666667,50,18,496
trainbfg,logsig,logsig,sse,43.75,66.6666666666667,66.6666666666667,50,18,498
trainbfg,logsig,tansig,crossentropy,43.75,66.6666666666667,66.6666666666667,50,18,499
trainbfg,tansig,logsig,sse,50,66.6666666666667,33.3333333333333,50,18,500
trainbfg,tansig,tansig,crossentropy,43.75,66.6666666666667,66.6666666666667,50,18,506
trainlm,logsig,logsig,crossentropy,43.75,66.6666666666667,66.6666666666667,50,18,512
trainbfg,tansig,purelin,crossentropy,50,33.3333333333333,66.6666666666667,50,19,514
trainlm,tansig,logsig,sse,50,66.6666666666667,33.3333333333333,50,19,516
trainlm,logsig,logsig,sse,50,66.6666666666667,33.3333333333333,50,19,518
trainbfg,logsig,purelin,crossentropy,50,33.3333333333333,66.6666666666667,50,19,519
trainbfg,logsig,tansig,sse,50,33.3333333333333,66.6666666666667,50,19,528
trainbfg,logsig,logsig,sse,50,66.6666666666667,33.3333333333333,50,19,530
trainbfg,logsig,tansig,crossentropy,50,66.6666666666667,33.3333333333333,50,19,531
trainbfg,tansig,tansig,crossentropy,50,66.6666666666667,33.3333333333333,50,19,538
trainlm,logsig,logsig,crossentropy,50,66.6666666666667,33.3333333333333,50,19,544
trainbfg,logsig,purelin,crossentropy,43.75,66.6666666666667,66.6666666666667,50,20,551
trainbfg,logsig,logsig,crossentropy,50,66.6666666666667,33.3333333333333,50,20,553
trainbfg,logsig,tansig,crossentropy,50,66.6666666666667,33.3333333333333,50,20,563
trainbfg,tansig,tansig,crossentropy,50,66.6666666666667,33.3333333333333,50,20,570
trainbfg,logsig,softmax,crossentropy,31.25,100,66.6666666666667,45.4545454545455,3,1
trainlm,tansig,tansig,crossentropy,43.75,66.6666666666667,33.3333333333333,45.4545454545455,4,56
trainbfg,logsig,purelin,sse,43.75,66.6666666666667,33.3333333333333,45.4545454545455,6,110
trainlm,tansig,tansig,sse,50,33.3333333333333,33.3333333333333,45.4545454545455,7,150
trainbfg,tansig,logsig,crossentropy,62.5,0,0,45.4545454545455,8,190
trainlm,logsig,softmax,crossentropy,56.25,33.3333333333333,0,45.4545454545455,10,229
trainlm,logsig,softmax,sse,56.25,33.3333333333333,0,45.4545454545455,10,245
trainbfg,logsig,tansig,sse,37.5,33.3333333333333,100,45.4545454545455,11,272
trainbfg,logsig,logsig,crossentropy,43.75,33.3333333333333,66.6666666666667,45.4545454545455,13,329
trainbfg,logsig,logsig,crossentropy,43.75,66.6666666666667,33.3333333333333,45.4545454545455,18,489
trainlm,tansig,softmax,sse,43.75,66.6666666666667,33.3333333333333,45.4545454545455,19,520
trainlm,logsig,tansig,sse,43.75,66.6666666666667,33.3333333333333,45.4545454545455,19,541
trainlm,tansig,logsig,sse,37.5,66.6666666666667,66.6666666666667,45.4545454545455,20,548
trainbfg,tansig,tansig,sse,37.5,66.6666666666667,66.6666666666667,45.4545454545455,20,554
trainbfg,logsig,tansig,sse,37.5,66.6666666666667,66.6666666666667,45.4545454545455,20,560
trainbfg,logsig,logsig,sse,37.5,66.6666666666667,66.6666666666667,45.4545454545455,20,562
trainlm,tansig,tansig,sse,37.5,66.6666666666667,66.6666666666667,45.4545454545455,20,566
trainbfg,logsig,softmax,crossentropy,31.25,66.6666666666667,66.6666666666667,40.9090909090909,12,289
trainlm,tansig,purelin,crossentropy,31.25,66.6666666666667,66.6666666666667,40.9090909090909,13,323
trainlm,tansig,tansig,sse,31.25,66.6666666666667,66.6666666666667,40.9090909090909,14,374
trainbfg,logsig,softmax,crossentropy,37.5,33.3333333333333,33.3333333333333,36.3636363636364,6,97
trainbfg,tansig,purelin,crossentropy,43.75,0,33.3333333333333,36.3636363636364,7,130
trainbfg,logsig,logsig,sse,25,66.6666666666667,66.6666666666667,36.3636363636364,12,306
trainbfg,tansig,logsig,sse,25,66.6666666666667,66.6666666666667,36.3636363636364,12,308
trainbfg,tansig,softmax,crossentropy,31.25,33.3333333333333,66.6666666666667,36.3636363636364,12,315
trainbfg,tansig,purelin,crossentropy,37.5,33.3333333333333,33.3333333333333,36.3636363636364,18,482
trainbfg,logsig,purelin,crossentropy,37.5,33.3333333333333,33.3333333333333,36.3636363636364,18,487
trainlm,tansig,softmax,sse,25,33.3333333333333,33.3333333333333,27.2727272727273,6,104
trainlm,tansig,softmax,crossentropy,25,33.3333333333333,33.3333333333333,27.2727272727273,6,108
trainbfg,tansig,softmax,sse,25,33.3333333333333,33.3333333333333,27.2727272727273,6,119
trainbfg,tansig,softmax,crossentropy,25,33.3333333333333,33.3333333333333,27.2727272727273,6,123
trainbfg,logsig,tansig,sse,25,0,33.3333333333333,22.7272727272727,14,368
